Student_ID,Name,Gender,Age,Department,Admission_Year,Semester,Course_Code,Course_Name,Credit_Hours,Attendance_Percentage,Midterm_Marks,Final_Marks,Assignment_Marks,Total_Marks,Grade,GPA,CGPA,Scholarship,Hostel_Resident,Family_Income_Range,Extracurricular_Activities
STU183953,Popy Khan,Female,23,EEE,2021,1,EEE101,Circuit Analysis,2.0,77.0,19.5,30.4,13.4,63.3,B,3.0,2.82,No,Yes,Below 20k,No
STU183954,Karim Bhuiyan,Male,21,Mechanical Engineering,2021,7,ME301,Machine Design,4.0,80.1,22.4,32.5,18.1,73.0,A-,3.5,3.71,No,No,Above 100k,No
STU183955,Rahim Ahmed,Male,20,EEE,2019,4,EEE101,Circuit Analysis,3.0,76.3,22.4,31.0,18.1,71.5,A-,3.5,3.78,No,No,20k-50k,Yes
STU183956,Zubayer Sikder,Male,24,Pharmacy,2023,7,PHR301,Medicinal Chemistry,3.0,66.7,27.5,28.3,18.3,74.1,A-,3.5,3.81,No,No,50k-100k,Yes
STU183957,Rasel Mollah,Male,18,English,2021,5,ENG301,Poetry,2.0,79.8,18.0,15.6,12.3,45.9,C,2.25,1.87,No,No,Above 100k,No
STU183958,Sakib Khan,Male,25,Architecture,2022,1,ARC301,Urban Planning,3.0,61.1,24.6,30.2,12.2,67.0,B+,3.25,3.14,No,No,50k-100k,Yes
STU183959,Jannat Mollah,Female,22,Journalism,2020,5,JOU401,Digital Media,3.0,78.8,21.1,21.3,10.9,53.3,C+,2.5,2.15,No,No,Below 20k,No
STU183960,Fatema Alam,Female,24,Public Health,2024,7,PH301,Health Policy,3.0,77.5,22.8,32.3,19.6,74.7,A-,3.5,3.14,No,No,20k-50k,No
STU183961,Fahim Talukder,Male,18,Pharmacy,2023,2,PHR201,Pharmacology,4.0,62.7,16.3,15.2,16.3,47.8,C,2.25,2.75,No,Yes,20k-50k,No
STU183962,Rahim Chowdhury,Male,18,Sociology,2024,7,SOC401,Gender Studies,3.0,75.0,8.7,31.6,16.6,56.9,B-,2.75,2.87,No,No,Above 100k,No
STU183963,Popy Hossain,Female,24,Civil Engineering,2021,5,CE401,Transportation Engineering,1.0,91.7,26.2,25.0,20.0,71.2,A-,3.5,3.55,No,Yes,20k-50k,No
STU183964,Riyad Talukder,Male,23,BBA,2020,3,BBA101,Principles of Management,2.0,69.0,21.6,21.7,14.3,57.6,B-,2.75,2.81,No,No,20k-50k,Yes
STU183965,Rima Sikder,Female,22,Architecture,2020,2,ARC301,Urban Planning,3.0,87.4,19.2,27.9,13.8,60.9,B,3.0,3.61,No,No,Below 20k,No
STU183966,Fatema Mia,Female,25,Public Health,2019,2,PH301,Health Policy,3.0,64.0,20.8,29.5,18.5,68.8,B+,3.25,3.14,Yes,No,Below 20k,No
STU183967,Riyad Uddin,Male,24,Architecture,2024,5,ARC201,Design Studio II,3.0,81.8,20.1,24.2,12.9,57.2,B-,2.75,2.92,No,No,Above 100k,No
STU183968,Hasan Khan,Male,20,CSE,2023,3,CSE201,Data Structures,3.0,47.2,13.1,50.0,12.2,75.3,A,3.75,3.12,No,Yes,20k-50k,Yes
STU183969,Nusrat Talukder,Female,25,EEE,2020,4,EEE101,Circuit Analysis,1.0,79.9,10.7,18.3,18.1,47.1,C,2.25,2.4,No,Yes,50k-100k,Yes
STU183970,Shanta Bhuiyan,Female,25,Mathematics,2021,3,MAT301,Differential Equations,2.0,96.2,24.8,26.5,14.5,65.8,B+,3.25,2.88,No,No,50k-100k,Yes
STU183971,Rupa Mia,Female,21,EEE,2019,7,EEE101,Circuit Analysis,2.0,97.4,26.0,16.4,20.0,62.4,B,3.0,2.97,No,Yes,Below 20k,No
STU183972,Sathi Chowdhury,Female,22,Mechanical Engineering,2022,5,ME401,Heat Transfer,4.0,77.6,12.2,42.1,10.0,64.3,B,3.0,2.98,No,Yes,20k-50k,No
STU183973,Sathi Hossain,Female,23,Mathematics,2024,3,MAT301,Differential Equations,3.0,94.1,24.0,23.5,13.7,61.2,B,3.0,3.21,Yes,Yes,Below 20k,No
STU183974,Rakib Islam,Male,23,EEE,2024,1,EEE201,Electronics,1.0,77.4,21.0,36.6,10.6,68.2,B+,3.25,3.31,No,No,Above 100k,No
STU183975,Sumaiya Islam,Female,25,Sociology,2021,5,SOC301,Urban Sociology,2.0,85.3,13.0,39.3,16.0,68.3,B+,3.25,3.02,No,No,Below 20k,Yes
STU183976,Arif Ahmed,Male,24,EEE,2020,8,EEE301,Signals and Systems,2.0,73.2,17.8,22.2,19.5,59.5,B-,2.75,2.87,No,No,20k-50k,No
STU183977,Rupa Sarker,Female,23,Sociology,2019,4,SOC201,Social Research,2.0,69.5,19.7,30.0,18.8,68.5,B+,3.25,3.13,No,No,50k-100k,No
STU183978,Tania Ahmed,Female,25,Architecture,2023,8,ARC401,Landscape Architecture,4.0,69.6,23.2,25.6,16.7,65.5,B+,3.25,3.41,No,No,Above 100k,No
STU183979,Sakib Islam,Male,18,Law,2019,4,LAW401,International Law,2.0,76.3,14.4,47.0,19.9,81.3,A+,4.0,4.0,No,Yes,20k-50k,No
STU183980,Nayeem Talukder,Male,19,Mechanical Engineering,2022,2,ME301,Machine Design,3.0,78.5,14.9,25.8,9.2,49.9,C,2.25,2.24,No,Yes,20k-50k,Yes
STU183981,Rakib Mollah,Male,22,Public Health,2022,6,PH301,Health Policy,3.0,79.2,23.4,29.8,20.0,73.2,A-,3.5,3.2,No,Yes,20k-50k,Yes
STU183982,Rahim Ahmed,Male,22,Mechanical Engineering,2022,6,ME401,Heat Transfer,2.0,70.9,16.7,30.9,11.9,59.5,B-,2.75,2.35,No,Yes,Above 100k,No
STU183983,Mahin Talukder,Male,18,Public Health,2021,1,PH301,Health Policy,3.0,84.7,15.1,30.6,14.0,59.7,B-,2.75,2.11,No,No,Below 20k,No
STU183984,Tania Sarker,Female,18,Physics,2023,1,PHY301,Quantum Physics,3.0,82.9,12.9,29.0,11.2,53.1,C+,2.5,2.32,No,No,50k-100k,No
STU183985,Imran Hossain,Male,22,Pharmacy,2023,7,PHR101,Pharmaceutics,3.0,89.5,7.5,25.6,20.0,53.1,C+,2.5,2.86,No,No,Below 20k,No
STU183986,Jannat Islam,Female,18,BBA,2022,4,BBA301,Finance,2.0,91.2,30.0,25.3,11.2,66.5,B+,3.25,2.77,No,No,Below 20k,Yes
STU183987,Fahim Ahmed,Male,24,Civil Engineering,2020,3,CE101,Surveying,3.0,100.0,22.5,32.5,10.7,65.7,B+,3.25,2.8,No,No,Below 20k,Yes
STU183988,Farhana Mia,Female,25,Public Health,2022,8,PH101,Epidemiology,3.0,83.1,20.9,29.1,19.9,69.9,B+,3.25,3.51,No,Yes,Above 100k,No
STU183989,Lamia Talukder,Female,19,Journalism,2019,8,JOU101,News Writing,3.0,100.0,20.7,28.8,15.6,65.1,B+,3.25,3.62,No,No,50k-100k,No
STU183990,Arif Alam,Male,18,CSE,2024,7,CSE101,Intro to Programming,3.0,73.6,21.4,48.3,17.9,87.6,A+,4.0,3.48,Yes,Yes,20k-50k,Yes
STU183991,Arif Bhuiyan,Male,23,Pharmacy,2020,3,PHR301,Medicinal Chemistry,3.0,78.5,18.1,35.8,15.8,69.7,B+,3.25,3.0,No,No,Above 100k,No
STU183992,Zubayer Hossain,Male,22,Law,2022,2,LAW101,Legal Methods,3.0,100.0,17.6,29.8,10.1,57.5,B-,2.75,2.71,No,No,Below 20k,Yes
STU183993,Farhana Chowdhury,Female,23,Economics,2020,1,ECO201,Macroeconomics,3.0,74.0,29.9,43.2,15.0,88.1,A+,4.0,4.0,No,No,Below 20k,Yes
STU183994,Jannat Mollah,Female,21,Law,2023,3,LAW201,Constitutional Law,4.0,85.4,9.0,21.9,12.1,43.0,D,2.0,2.04,No,Yes,20k-50k,Yes
STU183995,Sabbir Alam,Male,19,Civil Engineering,2021,3,CE101,Surveying,3.0,94.4,24.5,27.6,18.9,71.0,A-,3.5,3.39,No,Yes,20k-50k,Yes
STU183996,Riyad Chowdhury,Male,24,Public Health,2020,3,PH301,Health Policy,1.0,69.3,12.7,32.0,20.0,64.7,B,3.0,3.32,Yes,No,Above 100k,Yes
STU183997,Sadia Akter,Female,19,Architecture,2021,6,ARC401,Landscape Architecture,4.0,80.5,30.0,33.7,15.8,79.5,A,3.75,3.35,No,No,Below 20k,No
STU183998,Shakil Talukder,Male,25,Journalism,2023,6,JOU201,Media Ethics,4.0,75.9,2.9,17.3,20.0,40.2,D,2.0,2.55,No,Yes,50k-100k,Yes
STU183999,Sabbir Alam,Male,22,English,2022,3,ENG401,Drama,3.0,80.9,24.1,27.5,13.3,64.9,B,3.0,3.05,Yes,Yes,20k-50k,Yes
STU184000,Riyad Mia,Male,21,Economics,2020,4,ECO101,Microeconomics,3.0,89.4,17.0,50.0,10.2,77.2,A,3.75,3.93,No,Yes,50k-100k,No
STU184001,Imran Talukder,Male,22,Architecture,2023,2,ARC301,Urban Planning,3.0,80.0,20.4,25.5,16.8,62.7,B,3.0,2.82,No,No,Below 20k,No
STU184002,Emon Akter,Male,20,Architecture,2023,1,ARC201,Design Studio II,3.0,72.6,19.6,25.8,17.5,62.9,B,3.0,3.11,No,Yes,20k-50k,No
STU184003,Karim Uddin,Male,21,Economics,2021,8,ECO301,Econometrics,2.0,89.2,26.5,42.0,5.4,73.9,A-,3.5,3.62,No,No,Above 100k,No
STU184004,Shanta Islam,Female,24,Sociology,2023,8,SOC401,Gender Studies,3.0,80.4,19.0,32.2,18.1,69.3,B+,3.25,3.27,Yes,No,20k-50k,No
STU184005,Fatema Ahmed,Female,20,Architecture,2022,8,ARC201,Design Studio II,4.0,84.4,8.2,23.1,11.9,43.2,D,2.0,2.17,No,Yes,20k-50k,Yes
STU184006,Rasel Ahmed,Male,22,Architecture,2021,2,ARC101,Design Studio I,3.0,100.0,30.0,27.9,10.2,68.1,B+,3.25,3.71,No,Yes,50k-100k,No
STU184007,Sourav Ahmed,Male,20,Law,2021,2,LAW401,International Law,4.0,88.3,16.1,28.9,18.5,63.5,B,3.0,3.22,No,Yes,50k-100k,Yes
STU184008,Arif Khan,Male,23,BBA,2020,5,BBA201,Marketing,3.0,100.0,23.6,21.3,20.0,64.9,B,3.0,2.9,Yes,No,Below 20k,Yes
STU184009,Ayesha Sarker,Female,21,Public Health,2022,8,PH101,Epidemiology,3.0,86.1,18.9,34.9,10.0,63.8,B,3.0,3.02,No,No,Above 100k,Yes
STU184010,Jannat Sarker,Female,22,Mechanical Engineering,2023,5,ME201,Fluid Mechanics,3.0,85.3,19.2,37.9,15.6,72.7,A-,3.5,3.84,No,Yes,Above 100k,No
STU184011,Shakil Chowdhury,Male,18,Civil Engineering,2021,4,CE301,Geotechnical Engineering,2.0,71.3,30.0,44.0,20.0,94.0,A+,4.0,3.99,No,Yes,Below 20k,No
STU184012,Arif Khan,Male,24,Pharmacy,2023,7,PHR201,Pharmacology,3.0,86.5,18.2,23.2,17.3,58.7,B-,2.75,3.05,Yes,No,50k-100k,Yes
STU184013,Nishat Chowdhury,Female,24,Architecture,2020,2,ARC201,Design Studio II,3.0,100.0,18.1,34.8,20.0,72.9,A-,3.5,3.21,No,No,50k-100k,Yes
STU184014,Rima Khan,Female,24,Economics,2021,3,ECO301,Econometrics,3.0,84.9,25.5,31.5,10.1,67.1,B+,3.25,3.06,Yes,No,Below 20k,No
STU184015,Sadia Bhuiyan,Female,22,Journalism,2023,1,JOU201,Media Ethics,4.0,68.1,13.1,39.0,20.0,72.1,A-,3.5,3.81,No,No,Above 100k,No
STU184016,Sakib Chowdhury,Male,23,Economics,2020,5,ECO301,Econometrics,3.0,73.7,20.3,35.0,1.4,56.7,B-,2.75,2.28,No,Yes,20k-50k,Yes
STU184017,Ritu Bhuiyan,Female,21,Mathematics,2023,6,MAT201,Linear Algebra,3.0,88.5,19.2,49.1,18.7,87.0,A+,4.0,4.0,No,Yes,Above 100k,No
STU184018,Rasel Mia,Male,18,CSE,2020,7,CSE101,Intro to Programming,4.0,86.5,29.0,26.5,12.6,68.1,B+,3.25,3.02,No,No,20k-50k,Yes
STU184019,Imran Ahmed,Male,20,CSE,2019,6,CSE201,Data Structures,3.0,86.5,11.4,50.0,12.9,74.3,A-,3.5,3.51,No,Yes,50k-100k,No
STU184020,Rasel Hossain,Male,25,EEE,2022,2,EEE301,Signals and Systems,4.0,58.9,17.7,49.2,7.4,74.3,A-,3.5,3.76,No,No,20k-50k,Yes
STU184021,Priya Rahman,Female,25,EEE,2022,1,EEE301,Signals and Systems,3.0,64.1,10.5,33.7,16.2,60.4,B,3.0,3.47,No,No,Below 20k,No
STU184022,Nusrat Mia,Female,25,Sociology,2023,6,SOC101,Intro to Sociology,3.0,79.6,16.5,33.3,15.7,65.5,B+,3.25,3.29,Yes,No,Above 100k,Yes
STU184023,Arif Mia,Male,19,CSE,2022,2,CSE401,Machine Learning,3.0,75.8,20.3,27.4,14.1,61.8,B,3.0,3.32,No,Yes,Above 100k,No
STU184024,Shanta Sikder,Female,18,Law,2019,6,LAW101,Legal Methods,3.0,100.0,19.5,40.7,9.3,69.5,B+,3.25,3.61,No,Yes,Below 20k,No
STU184025,Lamia Hossain,Female,19,Physics,2022,4,PHY401,Thermal Physics,3.0,63.2,19.3,22.1,9.9,51.3,C+,2.5,2.82,No,No,20k-50k,Yes
STU184026,Fahim Mollah,Male,20,Mathematics,2022,6,MAT201,Linear Algebra,3.0,100.0,21.4,34.0,15.7,71.1,A-,3.5,3.32,No,Yes,Below 20k,Yes
STU184027,Ritu Khan,Female,22,Mathematics,2022,8,MAT201,Linear Algebra,3.0,95.1,18.4,37.3,15.0,70.7,A-,3.5,3.34,No,No,Below 20k,No
STU184028,Sourav Ahmed,Male,19,Economics,2023,7,ECO401,Development Economics,4.0,94.5,15.4,24.6,14.6,54.6,C+,2.5,2.75,No,Yes,50k-100k,No
STU184029,Rahim Hossain,Male,25,Sociology,2021,6,SOC401,Gender Studies,3.0,72.2,27.9,18.9,19.0,65.8,B+,3.25,3.73,No,No,50k-100k,Yes
STU184030,Shakil Sikder,Male,18,Physics,2022,2,PHY201,Electromagnetism,3.0,100.0,24.7,42.0,12.8,79.5,A,3.75,3.62,No,No,50k-100k,Yes
STU184031,Rahim Ahmed,Male,21,Pharmacy,2024,5,PHR301,Medicinal Chemistry,4.0,63.7,16.3,30.7,20.0,67.0,B+,3.25,3.45,No,Yes,Above 100k,No
STU184032,Nusrat Ahmed,Female,21,Journalism,2024,2,JOU401,Digital Media,3.0,98.5,25.1,29.8,13.5,68.4,B+,3.25,3.5,No,No,50k-100k,No
STU184033,Moushumi Sarker,Female,21,Civil Engineering,2021,3,CE201,Structural Analysis,4.0,78.2,19.8,30.9,12.2,62.9,B,3.0,2.99,No,Yes,20k-50k,Yes
STU184034,Zubayer Islam,Male,18,Public Health,2023,7,PH201,Biostatistics,4.0,92.2,15.7,34.3,16.8,66.8,B+,3.25,2.71,No,Yes,50k-100k,No
STU184035,Sourav Rahman,Male,24,Civil Engineering,2020,1,CE201,Structural Analysis,3.0,90.1,22.1,33.0,14.6,69.7,B+,3.25,3.26,No,Yes,20k-50k,No
STU184036,Rima Bhuiyan,Female,19,EEE,2019,7,EEE301,Signals and Systems,3.0,83.7,7.7,45.2,6.8,59.7,B-,2.75,2.84,No,Yes,Below 20k,Yes
STU184037,Anika Sikder,Female,21,Physics,2020,7,PHY301,Quantum Physics,3.0,74.5,19.1,38.5,16.0,73.6,A-,3.5,4.0,No,Yes,50k-100k,No
STU184038,Nayeem Ahmed,Male,22,English,2022,8,ENG401,Drama,3.0,79.5,26.0,35.2,8.6,69.8,B+,3.25,3.01,No,No,Below 20k,No
STU184039,Tanvir Akter,Male,18,EEE,2022,6,EEE401,Power Systems,3.0,91.0,27.7,33.7,14.6,76.0,A,3.75,3.63,No,No,Above 100k,No
STU184040,Rasel Alam,Male,18,Journalism,2024,5,JOU101,News Writing,4.0,86.5,17.1,32.0,12.1,61.2,B,3.0,3.23,No,No,20k-50k,No
STU184041,Ayesha Sarker,Female,20,English,2023,7,ENG301,Poetry,3.0,90.1,24.7,48.0,12.1,84.8,A+,4.0,4.0,No,No,50k-100k,No
STU184042,Shanta Akter,Female,22,Mathematics,2020,1,MAT201,Linear Algebra,4.0,84.7,15.4,24.7,11.8,51.9,C+,2.5,2.55,Yes,No,Below 20k,No
STU184043,Tanvir Chowdhury,Male,24,Mechanical Engineering,2022,7,ME201,Fluid Mechanics,2.0,93.4,19.7,35.6,14.1,69.4,B+,3.25,3.18,No,Yes,50k-100k,Yes
STU184044,Mim Islam,Female,23,Mechanical Engineering,2022,1,ME301,Machine Design,3.0,100.0,15.4,10.2,17.0,42.6,D,2.0,1.78,No,No,20k-50k,Yes
STU184045,Zubayer Khan,Male,21,Mechanical Engineering,2022,8,ME301,Machine Design,3.0,76.6,23.1,18.9,15.8,57.8,B-,2.75,3.02,No,No,20k-50k,No
STU184046,Moushumi Rahman,Female,21,Pharmacy,2021,2,PHR101,Pharmaceutics,4.0,83.7,18.0,23.1,15.8,56.9,B-,2.75,3.05,No,Yes,Above 100k,No
STU184047,Fatema Rahman,Female,24,Public Health,2023,2,PH401,Global Health,2.0,91.6,17.6,48.3,11.2,77.1,A,3.75,3.78,No,Yes,20k-50k,Yes
STU184048,Farhana Akter,Female,18,English,2021,8,ENG201,Linguistics,4.0,82.5,25.0,29.2,12.6,66.8,B+,3.25,3.03,Yes,Yes,20k-50k,No
STU184049,Farhana Hossain,Female,24,Sociology,2023,4,SOC301,Urban Sociology,3.0,76.8,25.2,37.6,9.1,71.9,A-,3.5,3.92,No,Yes,Above 100k,No
STU184050,Mahin Bhuiyan,Male,23,Mathematics,2023,5,MAT201,Linear Algebra,4.0,85.3,11.5,17.0,14.9,43.4,D,2.0,1.96,No,No,20k-50k,Yes
STU184051,Nayeem Hossain,Male,23,Architecture,2022,2,ARC301,Urban Planning,4.0,77.8,17.8,27.0,12.6,57.4,B-,2.75,3.02,No,Yes,Above 100k,No
STU184052,Farhana Bhuiyan,Female,25,English,2022,7,ENG401,Drama,3.0,97.1,18.2,36.7,11.5,66.4,B+,3.25,3.09,No,Yes,50k-100k,No
STU184053,Jannat Alam,Female,23,Civil Engineering,2022,6,CE401,Transportation Engineering,3.0,80.9,7.5,49.4,20.0,76.9,A,3.75,3.75,No,Yes,50k-100k,Yes
STU184054,Arif Talukder,Male,20,Mechanical Engineering,2020,5,ME101,Thermodynamics,3.0,76.1,19.5,39.6,20.0,79.1,A,3.75,4.0,No,No,20k-50k,No
STU184055,Ayesha Bhuiyan,Female,21,Journalism,2023,5,JOU301,Broadcast Journalism,3.0,74.2,2.4,29.1,16.0,47.5,C,2.25,2.03,No,Yes,Below 20k,No
STU184056,Karim Hossain,Male,24,Public Health,2020,6,PH401,Global Health,3.0,80.5,21.4,34.0,15.9,71.3,A-,3.5,3.49,No,No,20k-50k,Yes
STU184057,Tanvir Rahman,Male,18,EEE,2021,1,EEE401,Power Systems,3.0,74.1,17.9,29.7,20.0,67.6,B+,3.25,3.23,Yes,No,20k-50k,Yes
STU184058,Shakil Akter,Male,22,Pharmacy,2024,7,PHR301,Medicinal Chemistry,3.0,84.1,19.2,18.8,18.2,56.2,B-,2.75,2.53,No,No,Below 20k,Yes
STU184059,Ritu Chowdhury,Female,20,Public Health,2024,2,PH201,Biostatistics,3.0,92.9,16.3,34.7,20.0,71.0,A-,3.5,3.49,No,No,Above 100k,Yes
STU184060,Arif Hossain,Male,21,English,2021,1,ENG101,English Literature,3.0,64.5,15.6,29.4,13.1,58.1,B-,2.75,3.01,No,Yes,20k-50k,No
STU184061,Ritu Alam,Female,23,Law,2022,5,LAW301,Criminal Law,3.0,93.5,29.9,23.3,13.4,66.6,B+,3.25,3.44,No,Yes,Above 100k,No
STU184062,Fatema Ahmed,Female,21,Sociology,2019,7,SOC401,Gender Studies,4.0,80.1,23.1,43.1,16.8,83.0,A+,4.0,3.99,No,No,Below 20k,No
STU184063,Rasel Islam,Male,19,Physics,2020,1,PHY401,Thermal Physics,2.0,99.5,2.6,50.0,15.3,67.9,B+,3.25,3.28,No,No,Above 100k,No
STU184064,Farhana Sarker,Female,19,Public Health,2024,4,PH401,Global Health,1.0,76.1,23.4,25.4,9.6,58.4,B-,2.75,3.08,No,No,50k-100k,Yes
STU184065,Sumaiya Hossain,Female,20,Journalism,2020,3,JOU401,Digital Media,3.0,73.9,30.0,37.2,12.9,80.1,A+,4.0,4.0,No,Yes,Below 20k,Yes
STU184066,Ritu Ahmed,Female,19,Mechanical Engineering,2024,7,ME201,Fluid Mechanics,4.0,86.0,19.6,33.5,14.0,67.1,B+,3.25,3.56,No,Yes,Below 20k,Yes
STU184067,Shakil Khan,Male,21,Sociology,2019,7,SOC301,Urban Sociology,3.0,88.4,24.2,23.0,15.4,62.6,B,3.0,3.28,No,No,50k-100k,Yes
STU184068,Sabbir Bhuiyan,Male,24,Mechanical Engineering,2021,6,ME301,Machine Design,3.0,84.0,18.8,28.3,15.0,62.1,B,3.0,3.04,No,No,50k-100k,No
STU184069,Riyad Akter,Male,22,Sociology,2020,6,SOC401,Gender Studies,4.0,99.5,30.0,34.4,20.0,84.4,A+,4.0,4.0,No,No,50k-100k,Yes
STU184070,Shakil Akter,Male,18,Physics,2021,4,PHY101,Mechanics,4.0,59.6,21.2,47.4,18.7,87.3,A+,4.0,3.92,No,Yes,20k-50k,No
STU184071,Mahin Khan,Male,24,Architecture,2023,8,ARC301,Urban Planning,4.0,75.2,20.4,27.7,15.6,63.7,B,3.0,3.03,No,Yes,20k-50k,No
STU184072,Moushumi Uddin,Female,24,Civil Engineering,2022,3,CE301,Geotechnical Engineering,3.0,95.8,19.0,41.7,17.1,77.8,A,3.75,4.0,No,No,20k-50k,No
STU184073,Riyad Bhuiyan,Male,22,Architecture,2023,3,ARC101,Design Studio I,3.0,58.3,30.0,22.6,13.1,65.7,B+,3.25,3.7,No,No,20k-50k,Yes
STU184074,Rasel Chowdhury,Male,25,Law,2021,7,LAW401,International Law,4.0,83.6,17.4,42.4,15.5,75.3,A,3.75,3.68,No,No,20k-50k,Yes
STU184075,Rafi Khan,Male,25,CSE,2024,7,CSE301,Database Systems,3.0,88.5,30.0,40.0,8.5,78.5,A,3.75,3.69,No,Yes,20k-50k,No
STU184076,Fatema Sarker,Female,22,Architecture,2019,5,ARC101,Design Studio I,3.0,68.1,22.1,33.0,8.9,64.0,B,3.0,2.51,No,No,Above 100k,Yes
STU184077,Jannat Alam,Female,22,Journalism,2019,2,JOU301,Broadcast Journalism,3.0,100.0,25.1,5.3,11.5,41.9,D,2.0,1.88,No,Yes,20k-50k,Yes
STU184078,Rupa Talukder,Female,24,Law,2021,8,LAW401,International Law,3.0,60.6,30.0,40.6,14.4,85.0,A+,4.0,4.0,Yes,Yes,Below 20k,No
STU184079,Emon Talukder,Male,21,Physics,2020,6,PHY401,Thermal Physics,3.0,68.2,19.6,33.4,13.5,66.5,B+,3.25,2.92,No,Yes,20k-50k,No
STU184080,Emon Sarker,Male,25,Sociology,2022,1,SOC201,Social Research,4.0,92.0,30.0,36.5,11.4,77.9,A,3.75,3.82,No,No,50k-100k,No
STU184081,Nishat Bhuiyan,Female,22,English,2020,2,ENG401,Drama,4.0,88.9,13.9,34.3,17.3,65.5,B+,3.25,2.69,Yes,Yes,20k-50k,Yes
STU184082,Mim Rahman,Female,23,Pharmacy,2019,2,PHR301,Medicinal Chemistry,3.0,81.2,18.3,39.3,7.3,64.9,B,3.0,2.73,No,Yes,20k-50k,Yes
STU184083,Emon Ahmed,Male,21,Law,2019,2,LAW401,International Law,4.0,55.3,15.6,18.3,12.7,46.6,C,2.25,2.21,No,No,20k-50k,Yes
STU184084,Jannat Talukder,Female,23,Mathematics,2020,4,MAT301,Differential Equations,4.0,75.4,8.8,50.0,14.3,73.1,A-,3.5,3.72,No,No,Below 20k,No
STU184085,Rahim Mollah,Male,22,Sociology,2023,3,SOC301,Urban Sociology,4.0,86.1,28.4,34.4,13.8,76.6,A,3.75,4.0,No,Yes,20k-50k,No
STU184086,Sakib Mia,Male,18,Pharmacy,2023,5,PHR201,Pharmacology,4.0,80.3,21.1,28.1,18.8,68.0,B+,3.25,3.35,No,No,20k-50k,No
STU184087,Sadia Sarker,Female,18,Law,2022,6,LAW201,Constitutional Law,4.0,71.9,24.9,40.6,17.0,82.5,A+,4.0,4.0,No,Yes,50k-100k,No
STU184088,Priya Uddin,Female,22,English,2023,5,ENG101,English Literature,3.0,75.2,20.6,35.9,18.0,74.5,A-,3.5,2.94,Yes,No,Below 20k,No
STU184089,Anik Alam,Male,22,Architecture,2020,5,ARC201,Design Studio II,4.0,74.7,22.1,39.8,14.8,76.7,A,3.75,3.56,No,No,50k-100k,No
STU184090,Sathi Alam,Female,24,Architecture,2023,1,ARC301,Urban Planning,4.0,85.9,19.6,26.7,5.9,52.2,C+,2.5,2.68,No,No,50k-100k,No
STU184091,Sathi Mia,Female,18,Mathematics,2023,6,MAT301,Differential Equations,3.0,86.2,23.2,42.8,14.7,80.7,A+,4.0,3.89,No,No,20k-50k,No
STU184092,Nishat Khan,Female,22,English,2020,6,ENG301,Poetry,3.0,82.2,18.4,34.2,10.1,62.7,B,3.0,3.13,No,Yes,20k-50k,Yes
STU184093,Tanvir Hossain,Male,22,Sociology,2020,1,SOC201,Social Research,4.0,68.4,25.7,37.2,8.3,71.2,A-,3.5,3.64,No,No,20k-50k,No
STU184094,Jannat Chowdhury,Female,18,Law,2023,4,LAW301,Criminal Law,2.0,74.9,21.1,36.7,15.5,73.3,A-,3.5,4.0,No,Yes,Below 20k,No
STU184095,Ayesha Hossain,Female,20,Mathematics,2019,1,MAT101,Calculus,3.0,100.0,25.2,23.2,11.6,60.0,B,3.0,2.34,Yes,No,Above 100k,No
STU184096,Emon Sikder,Male,24,EEE,2021,4,EEE201,Electronics,4.0,73.6,13.0,31.6,13.2,57.8,B-,2.75,2.43,Yes,Yes,20k-50k,No
STU184097,Mim Rahman,Female,24,Journalism,2021,1,JOU201,Media Ethics,4.0,75.2,24.4,24.7,10.7,59.8,B-,2.75,2.87,No,Yes,Below 20k,No
STU184098,Sabbir Sarker,Male,23,EEE,2022,3,EEE401,Power Systems,3.0,89.5,9.0,47.9,18.2,75.1,A,3.75,4.0,No,Yes,20k-50k,No
STU184099,Karim Rahman,Male,19,Architecture,2021,2,ARC201,Design Studio II,2.0,72.0,21.7,19.7,14.3,55.7,B-,2.75,2.79,Yes,No,Below 20k,No
STU184100,Nayeem Mollah,Male,24,Mathematics,2020,3,MAT301,Differential Equations,3.0,88.4,13.1,15.2,18.8,47.1,C,2.25,1.96,No,Yes,50k-100k,No
STU184101,Moushumi Sarker,Female,19,Mechanical Engineering,2022,8,ME301,Machine Design,3.0,91.5,19.2,31.8,14.8,65.8,B+,3.25,3.74,No,No,Below 20k,No
STU184102,Anik Akter,Male,22,English,2020,4,ENG301,Poetry,4.0,72.6,24.0,28.6,11.2,63.8,B,3.0,3.15,No,Yes,50k-100k,No
STU184103,Shanta Akter,Female,19,Public Health,2020,7,PH301,Health Policy,2.0,60.9,19.5,35.5,19.6,74.6,A-,3.5,3.08,No,Yes,20k-50k,No
STU184104,Sakib Sarker,Male,22,CSE,2022,2,CSE201,Data Structures,2.0,91.7,19.8,33.4,13.9,67.1,B+,3.25,3.31,No,Yes,20k-50k,No
STU184105,Moushumi Mia,Female,23,Economics,2021,8,ECO401,Development Economics,4.0,72.2,30.0,28.8,7.8,66.6,B+,3.25,3.0,No,No,20k-50k,Yes
STU184106,Moushumi Bhuiyan,Female,23,BBA,2021,4,BBA301,Finance,3.0,96.9,21.1,27.4,15.3,63.8,B,3.0,3.64,No,No,50k-100k,No
